global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
517,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,18,raw/fs_0517.png,d071a837189acf1e631557cc53ee95098237ff05e22592fcfbfcf0fcec8fee02,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,157.344,80.014,254.0,3528.784,5.4079,0.200279,0.055261,0.215,0.492,0.0,False,False,False,False,False,False,0.779,review,very_small_content_region,
518,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,19,raw/fs_0518.png,ea5827a2f2a049ac54256919e3f6f6ae4583785c3d38d776407321eb831ac5e3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.269,78.217,254.0,4053.117,5.5315,0.189858,0.055249,0.215,0.513,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
519,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,20,raw/fs_0519.png,cb102ef6452a70759bf0179e1a27c3a5b9c88405839a3ee956a65b011c1cbec0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.219,78.556,254.0,4065.902,5.5278,0.191314,0.055236,0.216,0.513,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
520,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,21,raw/fs_0520.png,f0622fbac651245a9c47680e7f903c02ad8afd0cd6e1bb61d7b2924cf44bec9d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.972,77.075,254.0,3967.657,5.4939,0.182715,0.055264,0.216,0.511,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
521,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,22,raw/fs_0521.png,b53d935dfe2bcf9e84448f40b8f878bfcaf8018a5050346731d3f52f9f90b67f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.205,77.72,254.0,3612.271,5.514,0.185148,0.055264,0.215,0.499,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
522,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,23,raw/fs_0522.png,e799397091528c0f861d07e52b0d4eb06c1b960442be547a614f8dbcc841b205,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.712,78.062,254.0,3965.923,5.4652,0.186305,0.055254,0.215,0.511,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
523,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,24,raw/fs_0523.png,32f4bb4c3fa5521e6c8d1ebc229ae5f943330cc8a8573719444e61125d36a78f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.79,78.026,254.0,3446.4,5.4514,0.187162,0.055283,0.215,0.48,0.0,False,False,False,False,False,False,0.783,review,very_small_content_region,
524,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,25,raw/fs_0524.png,df407e69a874f059ff5d5a51df67f8a071ecff6246eacb68848f69d494532a5a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,163.091,77.028,254.0,4097.866,5.4993,0.177452,0.055295,0.218,0.507,0.0,False,False,False,False,False,False,0.788,review,very_small_content_region,
525,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,26,raw/fs_0525.png,fc5706205b960911b8017b0975694e523417b5d64246097c8be36f31e2812f6e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.809,76.368,254.0,3806.665,5.4198,0.175697,0.055274,0.217,0.513,0.0,False,False,False,False,False,False,0.786,review,very_small_content_region,
526,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,27,raw/fs_0526.png,f62e3535dc6ffb76b479cd960a00d375fea69d51104cc5e3b6e251d493a9128c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.551,77.288,254.0,3905.201,5.433,0.180862,0.055283,0.217,0.506,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
527,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,28,raw/fs_0527.png,192f240767cf37a9a95989f6c7fdcb7b241dccf757643e1b0baadac78fd069c2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,165.355,73.914,254.0,3716.341,5.4539,0.159081,0.055271,0.217,0.498,0.0,False,False,False,False,False,False,0.791,review,very_small_content_region,
528,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,29,raw/fs_0528.png,77c526bc6614f63bf77428e224e013759978dfbc57b4b5c9c533982134b61dd4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,163.482,75.455,254.0,3567.36,5.4528,0.168741,0.055269,0.217,0.49,0.0,False,False,False,False,False,False,0.788,review,very_small_content_region,
529,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,30,raw/fs_0529.png,595b2690324a9836356c0211d1904b6c9855e5040585ce9ad60d468b8fffde81,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.279,78.479,254.0,3631.763,5.4914,0.189176,0.055255,0.217,0.496,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
530,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,31,raw/fs_0530.png,5b4fb6f9274804beb33213504f7521df95360de34d7da6954a00a45afc8ec17a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.724,77.932,254.0,3208.054,5.4464,0.183648,0.055231,0.217,0.488,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
531,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,32,raw/fs_0531.png,8477e0a9425a0be4787b6767a32ea9c5c6408a8e234f89b5eee72d5425071d06,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.916,78.964,254.0,3803.252,5.5093,0.193753,0.055255,0.218,0.505,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
532,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,33,raw/fs_0532.png,2ecb3f70169c57e9d1215b4f5103e561a12c0c68c68086a859e8ea8494bb6ee3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,167.186,73.796,254.0,3368.211,5.3191,0.157613,0.055276,0.216,0.474,0.0,False,False,False,False,False,False,0.794,review,very_small_content_region,
533,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,34,raw/fs_0533.png,8c78aa30c8f51028340741d15b505827cf615a71993621f5b8b222f4fe4c37c8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.92,76.884,254.0,3913.475,5.5141,0.180185,0.055286,0.216,0.514,0.0,False,False,False,False,False,False,0.786,review,very_small_content_region,
534,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,35,raw/fs_0534.png,3cc03160ba558b9d59e390b81c7bdf3ac4fef5743e1c4ea1d8de2271fd023338,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,163.149,78.406,254.0,3939.391,5.4209,0.185439,0.055309,0.217,0.501,0.0,False,False,False,False,False,False,0.788,review,very_small_content_region,
535,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,36,raw/fs_0535.png,037dc27fc1b78441137a47135427c60c8cb4e8534de37fd3e8966e95f3672753,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.391,79.384,254.0,4003.924,5.497,0.197121,0.055271,0.216,0.51,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
536,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,37,raw/fs_0536.png,b87df067530fc3442e50b66401318768f6aa8dfbf1d369a4f1e70bd688bd767d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.369,79.496,254.0,3627.658,5.3864,0.196856,0.055329,0.216,0.5,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
537,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,38,raw/fs_0537.png,bfd55303526114992e2fbff1faf661811878e5805a1c29f64e1172ad0b1e237a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.068,78.796,254.0,3798.925,5.3839,0.19071,0.055306,0.216,0.506,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
538,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,39,raw/fs_0538.png,5d26c9a1e09b970032a4f1094d173cc4b95407efbd220e83f12f7b2077f079e2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.744,78.481,254.0,3403.15,5.3385,0.186837,0.055299,0.216,0.5,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
539,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,40,raw/fs_0539.png,bd0b82ec6e4c9e7a7b890aac134551e9de55888aac4c854730677dc596c366c1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,165.739,75.3,254.0,3558.315,5.3186,0.165958,0.055309,0.218,0.484,0.0,False,False,False,False,False,False,0.792,review,very_small_content_region,
540,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,41,raw/fs_0540.png,75c7ff29b3063ae21a0fc9a5b8258b7674d94eccacbcf5bc895072893a4e2f15,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.96,78.587,254.0,3823.16,5.3539,0.187916,0.055293,0.216,0.511,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
541,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,42,raw/fs_0541.png,cdf512a5f0e83956b4074ebebb2b9a7ca55c138e9d2afcc323a68f5050c25a91,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.384,79.328,254.0,3723.338,5.4075,0.194444,0.055296,0.216,0.51,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
542,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,43,raw/fs_0542.png,fc76a2287431f5c8effc12b08b3f22809b9b26b394f364edd07068a7a4e4603f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.395,79.262,254.0,3697.49,5.3571,0.196812,0.05532,0.216,0.503,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
543,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,44,raw/fs_0543.png,3b5195089b197b1057563d29163be646aa8ee2d645ca5e45a49744e2fefb2fdc,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.347,80.387,254.0,3803.922,5.4002,0.207118,0.055293,0.219,0.503,0.0,False,False,False,False,False,False,0.778,review,very_small_content_region,
544,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,45,raw/fs_0544.png,9bc89e9c2528aeeee12509133588e92d939bdb532b2229a0c243ba88026014c3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,155.512,81.341,254.0,3771.815,5.45,0.213873,0.055296,0.216,0.502,0.0,False,False,False,False,False,False,0.777,review,very_small_content_region,
545,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,46,raw/fs_0545.png,ea21b3c4e7118afb709299bf87c01f26f675e2f421efd178fa089633cb26f5ca,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.499,80.713,254.0,3647.696,5.4105,0.207765,0.055296,0.216,0.497,0.0,False,False,False,False,False,False,0.778,review,very_small_content_region,
546,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,47,raw/fs_0546.png,f30c8996bbc3e0c1e1b0e5a6adcbe5ae2eef22541fe6c864c44302609fec7e98,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,162.18,78.608,254.0,3305.546,5.3381,0.185557,0.055332,0.218,0.474,0.0,False,False,False,False,False,False,0.787,review,very_small_content_region,
547,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,48,raw/fs_0547.png,cf145a83ca355b20ec222fa87a274bf86f1b31b882d326e6007a72d5fcfe9b6b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,165.884,74.798,254.0,3298.458,5.2981,0.162079,0.055331,0.217,0.451,0.0,False,False,False,False,False,False,0.792,review,very_small_content_region,
548,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,49,raw/fs_0548.png,d5082ff7b9e09a06118f5972bd38c9242b9c9f737419ecbdc1677f8c1d1730d8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.66,77.918,254.0,3554.075,5.4438,0.186133,0.055264,0.216,0.5,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
549,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,50,raw/fs_0549.png,4df57f0ad001ba058404a15a23eede9630ca43a2438238c52761de45fadc84ea,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.292,77.775,254.0,3382.983,5.3962,0.184596,0.05529,0.216,0.479,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
550,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,51,raw/fs_0550.png,18e87c4f0dcbe283cedbbf8d0f488050172b880ee6b49d9f7c5a2e230b7bc7a6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.6,77.073,254.0,3431.868,5.3823,0.180456,0.055299,0.217,0.481,0.0,False,False,False,False,False,False,0.786,review,very_small_content_region,
551,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,52,raw/fs_0551.png,d318c0c86cbbfe15d260d5e55fb7cbb1ebfe346e6d2b890f4cec3e936bf31992,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,166.58,73.377,254.0,3801.928,5.3876,0.157963,0.055309,0.216,0.488,0.0,False,False,False,False,False,False,0.793,review,very_small_content_region,
552,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,53,raw/fs_0552.png,4d387f18989b65c5974f95ba7b76ba1922d5814075c0c361fff6af5ac9d031a6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.51,78.597,254.0,3881.726,5.3827,0.191981,0.055301,0.216,0.499,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
553,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,54,raw/fs_0553.png,08c44a49dd2492ffd3cf9cf9910e6bc37d143be605ae8e41fdb460335edbbcb5,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.493,78.459,254.0,3116.693,5.314,0.18611,0.055305,0.217,0.468,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
554,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,55,raw/fs_0554.png,b04a899a42f86d23d24de4f37c9030124cbbe4d7e934e079c3b5e6d79bd17c99,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,169.276,72.824,254.0,3247.536,5.3122,0.149678,0.055304,0.216,0.449,0.0,False,False,False,False,False,False,0.797,review,very_small_content_region,
555,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,56,raw/fs_0555.png,f533bb72db6c8c00725045629374d1af1bf640f1fa92c2093154fcf6d702ddf2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,163.48,76.789,254.0,3348.398,5.3022,0.173992,0.055292,0.216,0.466,0.0,False,False,False,False,False,False,0.788,review,very_small_content_region,
556,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,57,raw/fs_0556.png,35579b9675f8132235dcecb0cef8bf313923a2115fcd653e6ea2412c144f4a13,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.057,79.735,254.0,3439.99,5.2918,0.19547,0.055293,0.215,0.487,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
557,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,58,raw/fs_0557.png,aed9b368d041fa0de06b0e8e60e8e83951e6fe5ec8fad9b602bf08f512928103,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.376,78.292,254.0,2770.424,5.2744,0.183045,0.055277,0.215,0.431,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
558,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,59,raw/fs_0558.png,1f3a4484c4f1389d17666e556f6e0a9d881f61741a7e11285db45f4164a82d57,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,163.018,76.668,254.0,2972.524,5.261,0.173982,0.055263,0.215,0.443,0.0,False,False,False,False,False,False,0.788,review,very_small_content_region,
559,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,60,raw/fs_0559.png,eebddd53791b71304660d50d6dbc4f69e206bace957e40bb1d9df278682c7278,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.472,80.163,254.0,3067.77,5.2765,0.198199,0.055265,0.215,0.447,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
